result, random score, hillclimber move2 highscore, hillclimber rotate highscore, hillclimber swap highscore, sim move2 highscore, sim rotate highscore, sim swap highscore, hillclimber4 move highscore, sim move4 highscore, hillclimber move10 highscore, sim move10 highscore
137,8463675.0,8580300.0,8463675.0,8463675.0,9181410.0,8543880.0,8463675.0,9007290.0,8622900.0,8621175.0,9564360.0
138,8463675.0,8580300.0,8463675.0,8463675.0,9181410.0,8543880.0,8463675.0,9007290.0,8622900.0,8621175.0,9564360.0
139,8463675.0,8580300.0,8463675.0,8463675.0,9181410.0,8543880.0,8463675.0,9007290.0,8622900.0,8621175.0,9564360.0
140,8463675.0,8580300.0,8463675.0,8463675.0,9218010.0,8543880.0,8463675.0,9040350.0,8622900.0,8621175.0,9564360.0
141,8463675.0,8580300.0,8463675.0,8463675.0,9218010.0,8543880.0,8463675.0,9040350.0,8622900.0,8621175.0,9564360.0
142,8463675.0,8580300.0,8463675.0,8463675.0,9218010.0,8543880.0,8463675.0,9040350.0,8622900.0,8621175.0,9564360.0
143,8463675.0,8580300.0,8463675.0,8463675.0,9218010.0,8543880.0,8463675.0,9040350.0,8622900.0,8621175.0,9564360.0
144,8463675.0,8580300.0,8463675.0,8463675.0,9218010.0,8543880.0,8463675.0,9040350.0,8622900.0,8621175.0,9564360.0
145,8463675.0,8580300.0,8463675.0,8463675.0,9226560.0,8543880.0,8463675.0,9058650.0,8622900.0,8621175.0,9564360.0
146,8463675.0,8580300.0,8463675.0,8463675.0,9263160.0,8543880.0,8463675.0,9074610.0,8622900.0,8621175.0,9564360.0
147,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9082590.0,8622900.0,8621175.0,9564360.0
148,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9091140.0,8622900.0,8621175.0,9564360.0
149,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9091140.0,8622900.0,8621175.0,9564360.0
150,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9091140.0,8622900.0,8621175.0,9564360.0
151,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9108240.0,8622900.0,8621175.0,9564360.0
152,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9108240.0,8622900.0,8621175.0,9564360.0
153,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9108240.0,8622900.0,8621175.0,9564360.0
154,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9125340.0,8622900.0,8621175.0,9564360.0
155,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9125340.0,8622900.0,8621175.0,9564360.0
156,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9129615.0,8622900.0,8621175.0,9564360.0
157,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9144435.0,8622900.0,8621175.0,9564360.0
158,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9144435.0,8622900.0,8621175.0,9564360.0
159,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9144435.0,8622900.0,8621175.0,9564360.0
160,8463675.0,8580300.0,8463675.0,8463675.0,9299760.0,8543880.0,8463675.0,9144435.0,8622900.0,8621175.0,9564360.0
161,8463675.0,8580300.0,8463675.0,8463675.0,9309675.0,8543880.0,8463675.0,9161535.0,8622900.0,8621175.0,9564360.0
162,8463675.0,8580300.0,8463675.0,8463675.0,9309675.0,8543880.0,8463675.0,9161535.0,8622900.0,8621175.0,9564360.0
163,8463675.0,8587620.0,8463675.0,8463675.0,9309675.0,8543880.0,8463675.0,9161535.0,8622900.0,8621175.0,9564360.0
164,8463675.0,8624220.0,8463675.0,8463675.0,9309675.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
165,8463675.0,8624220.0,8463675.0,8463675.0,9309675.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
166,8463675.0,8624220.0,8463675.0,8463675.0,9309675.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
167,8463675.0,8624220.0,8463675.0,8463675.0,9325635.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
168,8463675.0,8624220.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
169,8463675.0,8624220.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
170,8463675.0,8624220.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
171,8463675.0,8624220.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
172,8463675.0,8624220.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
173,8463675.0,8624220.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
174,8463675.0,8624220.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
175,8463675.0,8624220.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
176,8463675.0,8632770.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
177,8463675.0,8632770.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
178,8463675.0,8632770.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
179,8463675.0,8632770.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
180,8463675.0,8632770.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
181,8463675.0,8632770.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9178635.0,8622900.0,8621175.0,9564360.0
182,8463675.0,8632770.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9194595.0,8622900.0,8621175.0,9564360.0
183,8463675.0,8632770.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9194595.0,8622900.0,8621175.0,9564360.0
184,8463675.0,8638980.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9194595.0,8622900.0,8621175.0,9564360.0
185,8463675.0,8638980.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9194595.0,8622900.0,8621175.0,9564360.0
186,8463675.0,8638980.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9194595.0,8622900.0,8621175.0,9564360.0
187,8463675.0,8657280.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9194595.0,8622900.0,8621175.0,9564360.0
188,8463675.0,8657280.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9194595.0,8622900.0,8621175.0,9564360.0
189,8463675.0,8657280.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
190,8463675.0,8689200.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
191,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
192,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
193,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
194,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
195,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
196,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
197,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
198,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
199,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
200,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
201,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
202,8463675.0,8693475.0,8463675.0,8463675.0,9350145.0,8543880.0,8463675.0,9258435.0,8622900.0,8621175.0,9564360.0
