result, random score, hillclimber move2 highscore, hillclimber rotate highscore, hillclimber swap highscore, sim move2 highscore, sim rotate highscore, sim swap highscore, hillclimber4 move highscore, sim move4 highscore, hillclimber move10 highscore, sim move10 highscore
17,23185500.0,23299110.0,23185500.0,23185500.0,23274090.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
18,23185500.0,23299110.0,23185500.0,23185500.0,23274090.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
19,23185500.0,23315070.0,23185500.0,23185500.0,23274090.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
20,23185500.0,23315070.0,23185500.0,23185500.0,23282640.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
21,23185500.0,23315070.0,23185500.0,23185500.0,23282640.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
22,23185500.0,23323620.0,23185500.0,23185500.0,23282640.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
23,23185500.0,23323620.0,23185500.0,23185500.0,23282640.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
24,23185500.0,23323620.0,23185500.0,23185500.0,23282640.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
25,23185500.0,23323620.0,23185500.0,23185500.0,23307150.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
26,23185500.0,23323620.0,23185500.0,23185500.0,23307150.0,23227515.0,23185500.0,23282970.0,23310795.0,23185500.0,23227110.0
27,23185500.0,23323620.0,23185500.0,23185500.0,23307150.0,23227515.0,23185500.0,23282970.0,23343120.0,23185500.0,23227110.0
28,23185500.0,23323620.0,23185500.0,23185500.0,23307150.0,23227515.0,23185500.0,23282970.0,23343120.0,23185500.0,23227110.0
29,23185500.0,23323620.0,23185500.0,23185500.0,23307150.0,23227515.0,23185500.0,23282970.0,23343120.0,23185500.0,23227110.0
30,23185500.0,23323620.0,23185500.0,23185500.0,23307150.0,23227515.0,23185500.0,23282970.0,23343120.0,23185500.0,23227110.0
31,23185500.0,23323620.0,23185500.0,23185500.0,23327385.0,23227515.0,23185500.0,23282970.0,23387865.0,23185500.0,23227110.0
32,23185500.0,23323620.0,23185500.0,23185500.0,23343345.0,23227515.0,23185500.0,23282970.0,23387865.0,23185500.0,23227110.0
33,23185500.0,23323620.0,23185500.0,23185500.0,23343345.0,23227515.0,23185500.0,23282970.0,23387865.0,23185500.0,23227110.0
34,23185500.0,23323620.0,23185500.0,23185500.0,23351895.0,23227515.0,23185500.0,23282970.0,23387865.0,23185500.0,23227110.0
35,23185500.0,23323620.0,23185500.0,23185500.0,23351895.0,23227515.0,23185500.0,23282970.0,23404965.0,23185500.0,23227110.0
36,23185500.0,23323620.0,23185500.0,23185500.0,23351895.0,23227515.0,23185500.0,23282970.0,23409240.0,23185500.0,23227110.0
37,23185500.0,23323620.0,23185500.0,23185500.0,23351895.0,23227515.0,23185500.0,23282970.0,23409240.0,23185500.0,23227110.0
38,23185500.0,23323620.0,23185500.0,23185500.0,23359875.0,23227515.0,23185500.0,23282970.0,23409240.0,23185500.0,23227110.0
39,23185500.0,23323620.0,23185500.0,23185500.0,23359875.0,23227515.0,23185500.0,23282970.0,23409240.0,23185500.0,23227110.0
40,23185500.0,23323620.0,23185500.0,23185500.0,23359875.0,23227515.0,23185500.0,23282970.0,23409240.0,23185500.0,23227110.0
41,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23443440.0,23185500.0,23227110.0
42,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23443440.0,23185500.0,23227110.0
43,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23443440.0,23185500.0,23227110.0
44,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23443440.0,23185500.0,23227110.0
45,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23443440.0,23185500.0,23227110.0
46,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23443440.0,23185500.0,23227110.0
47,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23443440.0,23185500.0,23227110.0
48,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
49,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
50,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
51,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
52,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
53,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
54,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
55,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
56,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
57,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
58,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
59,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
60,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
61,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
62,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
63,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
64,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
65,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
66,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
67,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
68,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
69,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
70,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
71,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
72,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
73,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
74,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
75,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
76,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
77,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
78,23185500.0,23323620.0,23185500.0,23185500.0,23372130.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
79,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
80,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
81,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
82,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
83,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
84,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
85,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
86,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
87,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
88,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
89,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
90,23185500.0,23323620.0,23185500.0,23185500.0,23395110.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
91,23185500.0,23323620.0,23185500.0,23185500.0,23403660.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
92,23185500.0,23323620.0,23185500.0,23185500.0,23403660.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
93,23185500.0,23323620.0,23185500.0,23185500.0,23403660.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
94,23185500.0,23323620.0,23185500.0,23185500.0,23403660.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
95,23185500.0,23323620.0,23185500.0,23185500.0,23403660.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
96,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
97,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
98,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
99,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
100,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
101,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
102,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
103,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
104,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
105,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
106,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
107,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
108,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
109,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
110,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
111,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
112,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
113,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
114,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
115,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
116,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
117,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
118,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
119,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
120,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
121,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
122,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
123,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
124,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
125,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
126,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
127,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
128,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
129,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
130,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
131,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
132,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
133,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
134,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
135,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
136,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
137,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
138,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
139,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
140,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
141,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
142,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
143,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
144,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
145,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
146,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
147,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
148,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
149,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
150,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
151,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
152,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
153,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
154,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
155,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
156,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
157,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
158,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
159,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
160,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
161,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
162,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
163,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
164,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
165,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
166,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
167,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
168,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23456265.0,23185500.0,23227110.0
169,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
170,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
171,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
172,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
173,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
174,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
175,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
176,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
177,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
178,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
179,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23459265.0,23185500.0,23227110.0
180,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
181,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
182,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
183,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
184,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
185,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
186,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
187,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
188,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
189,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
190,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
191,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
192,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
193,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
194,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
195,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
196,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
197,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
198,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
199,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
200,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
201,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
202,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
203,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
204,23185500.0,23323620.0,23185500.0,23185500.0,23421960.0,23227515.0,23185500.0,23282970.0,23470380.0,23185500.0,23227110.0
