result, random score, hillclimber move2 highscore, hillclimber rotate highscore, hillclimber swap highscore, sim move2 highscore, sim rotate highscore, sim swap highscore, hillclimber4 move highscore, sim move4 highscore, hillclimber move10 highscore, sim move10 highscore
25,16469370.0,16488810.0,16482420.0,16469370.0,16556700.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
26,16469370.0,16488810.0,16482420.0,16469370.0,16556700.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
27,16469370.0,16488810.0,16482420.0,16469370.0,16556700.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
28,16469370.0,16497360.0,16482420.0,16469370.0,16556700.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
29,16469370.0,16497360.0,16482420.0,16469370.0,16565880.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
30,16469370.0,16497360.0,16482420.0,16469370.0,16574430.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
31,16469370.0,16505910.0,16482420.0,16469370.0,16574430.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
32,16469370.0,16505910.0,16482420.0,16469370.0,16574430.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
33,16469370.0,16513890.0,16482420.0,16469370.0,16574430.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
34,16469370.0,16513890.0,16482420.0,16469370.0,16574430.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
35,16469370.0,16522440.0,16482420.0,16469370.0,16574430.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
36,16469370.0,16522440.0,16482420.0,16469370.0,16574430.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
37,16469370.0,16539540.0,16482420.0,16469370.0,16574430.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
38,16469370.0,16539540.0,16482420.0,16469370.0,16582410.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
39,16469370.0,16539540.0,16482420.0,16469370.0,16598370.0,16469370.0,16469370.0,16498725.0,16574895.0,16591665.0,16482195.0
40,16469370.0,16539540.0,16482420.0,16469370.0,16598370.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
41,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
42,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
43,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
44,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
45,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
46,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
47,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
48,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
49,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
50,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
51,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
52,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
53,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
54,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
55,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
56,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
57,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
58,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
59,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
60,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
61,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
62,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
63,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
64,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
65,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
66,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
67,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
68,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
69,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
70,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
71,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16575465.0,16591665.0,16482195.0
72,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16576290.0,16591665.0,16482195.0
73,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16576290.0,16591665.0,16482195.0
74,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16576290.0,16591665.0,16482195.0
75,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16576290.0,16591665.0,16482195.0
76,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16593390.0,16591665.0,16482195.0
77,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16593390.0,16591665.0,16482195.0
78,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16593390.0,16591665.0,16482195.0
79,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16629990.0,16591665.0,16482195.0
80,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16629990.0,16591665.0,16482195.0
81,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16469370.0,16469370.0,16498725.0,16629990.0,16591665.0,16482195.0
82,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16629990.0,16591665.0,16482195.0
83,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16629990.0,16591665.0,16482195.0
84,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16631130.0,16591665.0,16482195.0
85,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16631130.0,16591665.0,16482195.0
86,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16648230.0,16591665.0,16482195.0
87,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16648230.0,16591665.0,16482195.0
88,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16648230.0,16591665.0,16482195.0
89,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16721430.0,16591665.0,16482195.0
90,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16742805.0,16591665.0,16482195.0
91,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16742805.0,16591665.0,16482195.0
92,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16759905.0,16591665.0,16482195.0
93,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16759905.0,16591665.0,16482195.0
94,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16759905.0,16591665.0,16482195.0
95,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16759905.0,16591665.0,16482195.0
96,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16770795.0,16591665.0,16482195.0
97,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16810695.0,16591665.0,16482195.0
98,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16810695.0,16591665.0,16482195.0
99,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16810695.0,16591665.0,16482195.0
100,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16810695.0,16591665.0,16482195.0
101,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16810695.0,16591665.0,16482195.0
102,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16810695.0,16591665.0,16482195.0
103,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
104,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
105,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
106,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
107,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
108,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
109,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
110,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
111,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16477350.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
112,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16490010.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
113,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16490010.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
114,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16490010.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
115,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16490010.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
116,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16490010.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
117,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16490010.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
118,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16513950.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
119,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
120,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
121,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
122,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
123,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
124,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
125,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
126,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
127,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
128,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
129,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
130,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
131,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
132,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
133,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
134,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
135,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
136,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
137,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
138,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
139,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
140,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
141,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
142,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
143,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
144,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
145,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
146,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
147,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
148,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
149,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
150,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
151,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
152,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
153,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
154,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
155,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
156,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
157,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
158,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
159,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
160,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
161,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
162,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
163,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
164,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
165,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
166,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
167,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
168,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
169,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
170,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
171,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
172,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
173,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
174,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
175,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
176,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
177,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
178,16469370.0,16539540.0,16482420.0,16469370.0,16615470.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
179,16469370.0,16539540.0,16482420.0,16469370.0,16622685.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
180,16469370.0,16539540.0,16482420.0,16469370.0,16622685.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
181,16469370.0,16539540.0,16482420.0,16469370.0,16631235.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
182,16469370.0,16539540.0,16482420.0,16469370.0,16635510.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
183,16469370.0,16539540.0,16482420.0,16469370.0,16635510.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
184,16469370.0,16539540.0,16482420.0,16469370.0,16635510.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
185,16469370.0,16539540.0,16482420.0,16469370.0,16635510.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
186,16469370.0,16539540.0,16482420.0,16469370.0,16635510.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
187,16469370.0,16539540.0,16482420.0,16469370.0,16635510.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
188,16469370.0,16539540.0,16482420.0,16469370.0,16635510.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
189,16469370.0,16539540.0,16482420.0,16469370.0,16635510.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
190,16469370.0,16539540.0,16482420.0,16469370.0,16635510.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
191,16469370.0,16539540.0,16482420.0,16469370.0,16636080.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
192,16469370.0,16539540.0,16482420.0,16469370.0,16644630.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
193,16469370.0,16539540.0,16482420.0,16469370.0,16644630.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
194,16469370.0,16539540.0,16482420.0,16469370.0,16652610.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
195,16469370.0,16539540.0,16482420.0,16469370.0,16652610.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
196,16469370.0,16539540.0,16482420.0,16469370.0,16652610.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
197,16469370.0,16539540.0,16482420.0,16469370.0,16652610.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
198,16469370.0,16539540.0,16482420.0,16469370.0,16652610.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
199,16469370.0,16539540.0,16482420.0,16469370.0,16652610.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
200,16469370.0,16539540.0,16482420.0,16469370.0,16652610.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
201,16469370.0,16539540.0,16482420.0,16469370.0,16652610.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
202,16469370.0,16539540.0,16482420.0,16469370.0,16652610.0,16545300.0,16469370.0,16498725.0,16819245.0,16591665.0,16482195.0
