23155380.0,25855410.0,23155380.0
23100030.0,25628700.0,23100030.0
22948920.0,25610220.0,22997610.0
23382270.0,26078460.0,23398230.0
23157690.0,25463700.0,23185740.0
23249190.0,25503000.0,23265150.0
23052570.0,25514310.0,23100450.0
22941480.0,25610850.0,22965990.0
23322060.0,25570470.0,23322060.0
23162670.0,25299720.0,23162670.0
22805280.0,25321050.0,22865370.0
23151060.0,25983180.0,23304060.0
22891260.0,25481160.0,22927860.0
23281830.0,25871280.0,23391630.0
23211720.0,25664910.0,23248320.0
23241450.0,25472850.0,23275650.0
23211150.0,25843020.0,23211150.0
22727160.0,25166670.0,22783590.0
22968180.0,25546470.0,23036700.0
22912530.0,25483980.0,22912530.0
23404950.0,25781190.0,23404950.0
22913130.0,25853340.0,22913130.0
23148900.0,25722720.0,23181960.0
22598910.0,25581900.0,22631970.0
23064510.0,25461060.0,23064510.0
23315670.0,26099970.0,23346780.0
23090190.0,25383450.0,23090190.0
22938690.0,25897050.0,22954650.0
23120250.0,25900620.0,23136210.0
23480670.0,25589100.0,23590470.0
23170080.0,25798050.0,23170080.0
23265780.0,25782360.0,23265780.0
23154150.0,25724100.0,23170110.0
23225280.0,25974990.0,23225280.0
22878570.0,25058130.0,22878570.0
22827630.0,25231320.0,22836180.0
22898430.0,24926040.0,22898430.0
23083320.0,25523760.0,23099280.0
23094300.0,25703820.0,23094300.0
23712660.0,26004540.0,23712660.0
23177520.0,25358220.0,23255400.0
22764120.0,25735950.0,22921470.0
23041860.0,26194980.0,23146980.0
23469960.0,25755900.0,23469960.0
23293860.0,25719450.0,23293860.0
23154690.0,25481670.0,23196300.0
22962390.0,25467270.0,23019960.0
22763760.0,25434270.0,22882110.0
23105910.0,25710960.0,23105910.0
23276670.0,25243470.0,23410980.0
23161290.0,25641210.0,23161290.0
23112420.0,25739040.0,23112420.0
23153130.0,25674510.0,23170230.0
23261190.0,25595250.0,23321160.0
22971150.0,25323120.0,22971150.0
23116740.0,25811190.0,23149800.0
23123130.0,25538370.0,23123130.0
23065560.0,25365330.0,23065560.0
23063970.0,25596390.0,23072520.0
23036040.0,25423350.0,23081190.0
23238930.0,25542990.0,23213280.0
23497620.0,25284990.0,23506170.0
23046510.0,25289460.0,23078430.0
23277720.0,25468920.0,23277720.0
22915260.0,25545870.0,23190810.0
23361630.0,26189460.0,23421600.0
23569380.0,25639170.0,23569380.0
22950630.0,25451160.0,22950630.0
23068410.0,25701690.0,23123700.0
23457090.0,25802910.0,23481600.0
23295060.0,25259130.0,23295060.0
23252730.0,25170060.0,23252730.0
22786230.0,25416840.0,22786230.0
23087190.0,25784490.0,23087190.0
23226060.0,25539390.0,23234610.0
23329290.0,25847940.0,23353800.0
22869480.0,25342920.0,22925910.0
23078430.0,25265640.0,23094390.0
23047560.0,25776420.0,23057250.0
23371920.0,25701960.0,23363370.0
23359560.0,26001330.0,23359560.0
22913550.0,25050360.0,22905000.0
23167380.0,25852380.0,23277180.0
23254140.0,25722420.0,23254140.0
23454000.0,25856340.0,23471100.0
22917000.0,25995930.0,22917000.0
23212290.0,25726140.0,23212290.0
23381730.0,25745190.0,23381730.0
23328570.0,25863840.0,23328570.0
22727760.0,25612500.0,22841430.0
23169300.0,25633530.0,23169300.0
22849650.0,25422990.0,22849650.0
23156070.0,25530030.0,23156070.0
22971690.0,25987200.0,22971690.0
23118210.0,25681320.0,23294580.0
23033730.0,25743210.0,23033730.0
23190720.0,25303140.0,23256840.0
23327670.0,25835940.0,23327670.0
23446230.0,25855200.0,23446230.0
23723970.0,25968870.0,23981280.0
23022810.0,25299990.0,23022810.0
23070570.0,25204590.0,23227920.0
23104290.0,25690290.0,23128800.0
22910310.0,25419030.0,22971420.0
22745670.0,25188930.0,22797420.0
23145030.0,25712880.0,23153580.0
23157990.0,25670280.0,23157990.0
22991580.0,25409070.0,23023500.0
23407440.0,25617660.0,23435490.0
23099970.0,25543290.0,23123340.0
23243280.0,25721700.0,23279880.0
22860450.0,25294410.0,22871400.0
22983090.0,25540170.0,22983090.0
22812720.0,25442220.0,22811580.0
22567680.0,25171290.0,22599600.0
23126310.0,25470600.0,23126310.0
23152320.0,25704810.0,23188920.0
23448180.0,25429140.0,23448180.0
23399610.0,25655910.0,23399610.0
23377590.0,26041920.0,23437560.0
22928880.0,25371450.0,22977900.0
22956450.0,25635360.0,22956450.0
23062260.0,25655700.0,23062260.0
22907730.0,25430040.0,22907730.0
22995660.0,25325070.0,23004210.0
22836030.0,25457280.0,22872630.0
22994400.0,25631160.0,22994400.0
22863960.0,24986220.0,22881060.0
23185140.0,25602660.0,23193690.0
22716810.0,25047000.0,22725360.0
22949040.0,25697760.0,22957590.0
22806960.0,25380780.0,22852110.0
23173380.0,25701960.0,23173380.0
23362440.0,25810500.0,23362440.0
23122320.0,25442220.0,23232120.0
22956330.0,25344000.0,22956330.0
23239530.0,25693230.0,23239530.0
23008770.0,25834110.0,23008770.0
23208870.0,25555050.0,23363820.0
22696500.0,25512120.0,22696500.0
23066460.0,25726740.0,23103060.0
23001600.0,25765740.0,23091090.0
23282070.0,25503060.0,23294160.0
23143680.0,25622280.0,23152230.0
23189370.0,25965870.0,23225970.0
22741290.0,25398120.0,22741290.0
22644300.0,25251180.0,22644300.0
22726170.0,25308780.0,22689570.0
23374650.0,25730730.0,23374650.0
23255250.0,25789050.0,23256390.0
22633470.0,25399830.0,22633470.0
23275080.0,25979310.0,23308140.0
23130540.0,25031100.0,23167140.0
23126550.0,25588860.0,23126550.0
23040960.0,26012550.0,23032410.0
23111250.0,25822470.0,23111250.0
23376930.0,25604310.0,23376930.0
23244420.0,25842870.0,23244420.0
22801950.0,25574730.0,22801950.0
23334480.0,25840260.0,23362530.0
23255130.0,25668930.0,23263680.0
23387880.0,25567110.0,23387880.0
23617350.0,26007960.0,23617350.0
23436300.0,26193030.0,23443710.0
22949130.0,25520790.0,22949130.0
23109480.0,25797330.0,23141400.0
23264400.0,25414830.0,23191200.0
22746090.0,25067820.0,22868310.0
23327670.0,25609860.0,23327670.0
23159280.0,25717620.0,23143320.0
23296200.0,25654320.0,23304750.0
22634940.0,25058580.0,22634940.0
22935210.0,25406880.0,23074200.0
22914720.0,25362030.0,22914720.0
22976490.0,25162560.0,22976490.0
23209350.0,25404780.0,23245950.0
22685670.0,25677570.0,22685670.0
23005350.0,25523280.0,23005350.0
23127450.0,25190070.0,23136000.0
23419230.0,25993410.0,23427780.0
22706880.0,24942090.0,22706880.0
23108670.0,25659360.0,23124630.0
23342490.0,25624800.0,23342490.0
23869710.0,25930650.0,23869710.0
23259150.0,25952010.0,23259150.0
23364600.0,25398570.0,23364600.0
23481600.0,26121420.0,23481600.0
22673370.0,25510560.0,22677240.0
23167530.0,25378710.0,23167530.0
23405070.0,25768860.0,23405070.0
23338290.0,25873470.0,23338290.0
23385450.0,25969260.0,23385450.0
23078220.0,25557180.0,23114820.0
22969200.0,25161780.0,22969200.0
23193930.0,25577580.0,23193930.0
22768710.0,25148580.0,22769850.0
22888860.0,25201710.0,22852260.0
23116860.0,25824900.0,23116860.0
22650210.0,25538010.0,22859190.0
23025900.0,26129580.0,23078460.0
23034210.0,25707300.0,23034210.0
